id_etudiant,matricule,nom,prenom,sexe,date_naissance,telephone,email,adresse,ville,region,pays,date_creation
461fdc9e-0a88-4b04-9bff-f24ea20e5e54,ETU10085,Bouchet,Franck,,1998-08-26,+221771279664,bernardchevalier@example.net,"85, boulevard David Lejeune
79135 Saint MichelBourg",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.994405
a4522bd9-093a-4918-bf88-89dd56ffe292,ETU1000,Jourdan,Émile,Femme,1999-04-09,773879599,plopes@example.com,"317, avenue Tristan Auger
93498 Sainte Lucie",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.994487
f6d32c6b-1b3b-41e6-ba81-1daed85a93eb,ETU10087,Maillard,Jeanne,1,2005-07-20,+221789051136,mcordier@example.com,"88, rue de Bernier
57943 Adam-les-Bains",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.994579
08a9b5ec-20fa-498c-9842-b3c7399d4535,ETU10088,Berger,Odette,,1995-11-14,+221772749054,lmarchal@example.org,"70, avenue Rey
82845 Meunier-sur-Cohen",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.994669
a7a2e897-80db-4403-9f3b-c674c19edad8,ETU10089,Bazin,William,Masculin,2006-10-10,00221775056913,eleonorelaroche@example.com,"549, chemin de Lemonnier
24219 Chauvin",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:18.994815
a27badc7-887e-4c09-815a-4b8ac46253fd,ETU1000,Lombard,Camille,1,2001-09-09,702990416,nguyenmarcel@example.net,"90, rue Brunel
09335 Rémynec",Kébémer,Louga,Sénégal,2026-07-30 16:21:18.994945
aae713fd-a989-41be-b6a9-4650e3f095e9,ETU10091,Pasquier,William,Femme,1995-12-27,764781426,wlevy@example.com,"863, rue Dupont
47992 Sainte Arthur",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.995086
c2bb5aeb-3c5d-4e56-a6a4-884ea0741d40,ETU10092,Gonzalez,Valentine,0,1998-01-16,706024749,gnoel@example.net,"1, rue de Bigot
12278 Sainte MarianneVille",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.995216
099052dd-b5a6-4ca9-aa40-e5507967d8c0,ETU10093,Mallet,Alfred,,1999-05-26,774703877,elisabeth75@example.com,"8, avenue de Brunet
33479 Muller-sur-Mer",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.995342
9c402b6a-3aaa-4747-a805-ec44021292b1,ETU10094,Bernier,Suzanne,Femme,2002-03-25,709734597,nathalie42@example.com,"39, chemin Moreno
69566 Sainte Inès-sur-Mer",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.995473
112cdc22-e44d-4054-af3f-3b1a976f0d9a,ETU10095,Prévost,Nath,M,2006-01-04,706850242,framos@example.org,"boulevard Luc Roger
33595 Le Galldan",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:18.995594
bbeff1c6-dbb6-4727-9547-f62695cbab8f,ETU10096,Sauvage,Christiane,Homme,2002-12-24,,louiseriou@example.org,"24, rue de Hervé
50568 Dufour",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.995717
6d7175db-4829-40ba-80f4-50fe2817fca9,ETU10097,Laporte,Charles,Masculin,2002-07-23,760850137,lecoqhenriette@example.com,"125, chemin Guyot
97167 Ledouxboeuf",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.995876
4f612c81-6672-4682-b4a5-2ed63116c692,ETU10098,Barre,Matthieu,F,2006-07-20,00221776643159,andre65@example.org,"69, rue Yves Millet
13643 Germain",Ourossogui,Matam,Sénégal,2026-07-30 16:21:18.996009
c9dab68a-d160-48ab-b5e4-8277cdc67363,ETU10099,Millet,Martine,M,2006-08-31,00221771668228,de-sousamarianne@example.org,"boulevard Le Goff
43227 Sainte Lorraine",Meckhe,Thiès,Sénégal,2026-07-30 16:21:18.996124
4f5de225-48e9-4ee5-8406-77e7f6a22aac,ETU10100,Bonnet,Bernadette,0,2000-08-16,,claude01@example.net,"2, boulevard de Garcia
05640 Étienneboeuf",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:18.996241
694ce114-6728-4c6e-b563-e1a20d601aa9,ETU10101,Mary,Margaux,Homme,1998-11-03,00221771866229,jeanmenard@example.com,"9, rue Auguste Legrand
33918 Teixeiraboeuf",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.996367
6e066858-c7c3-45c7-bf3e-47cc94c5037e,ETU10102,Lévêque,Michèle,Masculin,2027-07-30,774849055,capucine14@example.org,"2, rue Jeanne Garcia
71700 Millet",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.996469
67764a93-cbf9-4f38-b47f-28de023ca10e,ETU10103,Bertin,Édith,Femme,2027-07-30,00221771078196,perrotcecile@example.com,"346, chemin Charles
10226 Barbe",Kanel,Matam,Sénégal,2026-07-30 16:21:18.996573
2c751b88-2044-4b66-8758-986739343f6e,ETU10104,Fabre,Alice,F,2002-11-26,,bourgeoisjacqueline@example.net,"17, boulevard Margaret Lenoir
69889 Perret-la-Forêt",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.996715
d9c55a4a-b30a-47b4-9ae1-52c33ce12628,ETU10105,Marin,Raymond,1,1996-03-20,+221788643933,alice07@example.net,"122, rue Audrey Mace
68356 Perrier",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.996873
d9a928e4-8e5f-4695-b511-54c4cf1d5731,ETU10106,Lefort,Capucine,0,1997-09-17,+221784087111,marcelriviere@example.org,"avenue Laetitia Fischer
73384 Lebrun-sur-Gaillard",Sangalkam,Dakar,Sénégal,2026-07-30 16:21:18.996996
2035a767-4dd6-448e-8f52-a489d6ba5c11,ETU10107,Buisson,Margot,M,1998-06-07,781053957,auguste20@example.com,"3, rue Masse
60471 Collet-sur-Ribeiro",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.997133
db7abca0-8ce8-4fc0-a5b9-9ef12a3a4b45,ETU10108,Lacroix,Michel,M,2007-05-01,772676425,qbesnard@example.com,"5, rue de Gallet
63921 Pineau-sur-Le Roux",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.997246
19cde239-4e9e-40c5-b6fc-2c23456ac38f,ETU10109,Leblanc,Yves,F,1996-04-02,777204537,apoulain@example.org,"34, rue de Clerc
86760 Ferrand-sur-Mer",Guédiawaye,Dakar,Sénégal,2026-07-30 16:21:18.997349
3ea7ff5b-fc92-4ad4-8d77-edbd1aae0d61,ETU10110,Merle,Margaret,Homme,2027-07-30,00221773416109,louise76@example.com,"62, avenue Carre
56708 Deschamps",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:18.997431
d5d61c17-7b7f-4a08-b49a-62d7c3d57e35,ETU10111,Joubert,Sophie,Homme,2001-10-31,783125706,noemididier@example.org,"8, boulevard Madeleine Marchal
60967 FleuryVille",Pikine,Dakar,Sénégal,2026-07-30 16:21:18.997538
cb8cbfcb-9c1d-4890-a78e-a1e8744548e5,ETU10112,Vidal,Paul,Homme,2003-05-04,776114328,labbearnaude@example.org,"51, avenue de Aubry
69649 Schmitt-sur-Mer",Mbour,Thiès,Sénégal,2026-07-30 16:21:18.997665
92dd02e6-b3c5-4769-acf3-6912e3625ce8,ETU10113,Lecomte,Émilie,,2005-09-07,768518352,sgarcia@example.com,"225, rue Le Gall
55122 RivièreBourg",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.997813
14cdbca8-ea34-488b-8cb3-ecf42307a2dd,ETU10114,Verdier,Hugues,Masculin,2008-07-02,764892549,stephanieandre@example.org,"33, avenue Mahe
78575 Marques-sur-Bernard",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:18.997949
46151b49-62ac-4aa9-a4ce-8b33ea9bdeab,ETU10115,Mace,Sébastien,Masculin,2003-07-15,705985883,de-oliveirageorges@example.org,"137, rue Laure Bertrand
97224 Vidal-sur-Dupuis",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.998086
b85f72fa-7b03-4d58-9f1f-9fa27495fb08,ETU1000,Pinto,Geneviève,1,1997-12-19,708046071,matthieuguillaume@example.org,"34, boulevard Julien Robert
97282 Allain",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.998205
2d9a70f1-d32c-4d0f-a071-c322716eacf5,ETU10117,Benard,Adrienne,,1996-06-05,+221773400913,antoinettebuisson@example.org,"56, rue Patrick Guyot
12555 Sainte Pénélope",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:18.998334
8c8a62eb-6713-4852-b67e-979c2fbc4e3f,ETU10118,Lefebvre,Lucy,0,2004-09-12,782252799,valentinefaivre@example.com,"602, boulevard Boutin
46806 Saint Lorrainenec",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.998446
4951789f-b2af-42ef-8028-62c2619579ff,ETU10119,Lagarde,Hélène,F,2003-03-30,773920787,claudinebrunet@example.org,"545, avenue de Lecomte
25452 ToussaintBourg",Meckhe,Thiès,Sénégal,2026-07-30 16:21:18.998576
031fe5ae-cbc4-4628-a320-c76e6f47ec58,ETU10120,Gérard,Noël,Femme,1999-07-04,705723265,bernadettepascal@example.com,"630, boulevard Didier
85197 Blanchet",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.998714
d3f47292-014f-4cea-b8b3-d932e54290c0,ETU10121,Lucas,Luc,F,2027-07-30,777036114,theophilepages@example.net,"462, avenue Carlier
76916 Giraudnec",Mbour,Dakar,Sénégal,2026-07-30 16:21:18.998863
c9b35f71-f543-4064-873d-148aeeabf93e,ETU10122,Philippe,Jérôme,Homme,2004-05-26,772243756,martylucie@example.org,"46, rue Vasseur
20404 Gilles-la-Forêt",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:18.999010
31d758c5-b7e2-4808-8dc7-5f64f499397d,ETU10123,Lambert,Alex,Femme,2001-03-05,764871874,zfleury@example.com,"9, rue Joseph Royer
63997 Fournierboeuf",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.999173
c354101b-e14d-4887-8515-e3b4b3df10a8,ETU10124,Perrier,Gilbert,0,2001-03-21,776003746,stephanieturpin@example.net,"274, rue Blanc
64997 Michel-les-Bains",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.999351
d76e3be5-5b43-438c-ad5e-07e2676dbe15,ETU10125,Courtois,Benjamin,,2005-02-20,,joseph58@example.com,"avenue Leclerc
04267 Schmittdan",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:21:18.999484
284fb630-3812-4a22-bd92-225b8691bd73,ETU1000,Mendès,Louise,M,2007-01-20,00221778758356,capucine40@example.net,"803, rue de Sanchez
83338 Bretonnec",Mbour,Thiès,Sénégal,2026-07-30 16:21:18.999655
69692832-90c5-4b48-9c83-41c6b732e7b7,ETU10127,Leroy,Alexandrie,Homme,1997-04-24,704324505,marcelloiseau@example.org,"25, rue de Sanchez
45156 Maryboeuf",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.999845
bb0e0243-1d05-4de0-9ec0-110c7a6bab48,ETU10128,Martinez,Jean,F,2006-06-06,702507077,jeanvasseur@example.net,"81, boulevard de Descamps
27134 Denis",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.999971
4a365639-a637-4bf4-9b43-7bc72a7f62e8,ETU10129,Bailly,Constance,F,1999-08-06,767193847,valleejeanne@example.org,"63, avenue Arnaude Munoz
01705 Maury-sur-Prévost",Linguère,Louga,Sénégal,2026-07-30 16:21:19.000090
c92a4386-332c-4b5d-8425-e93591afa1ec,ETU10130,Vidal,Camille,0,2002-10-03,700744953,ddavid@example.com,"11, chemin Danielle Jacob
29199 Diallodan",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:19.000201
65b5acae-c195-4b4e-885f-16eb901d4c1a,ETU10131,Evrard,Jeanne,,1999-05-10,769222181,madeleinemaurice@example.org,"494, rue Brunel
62770 Philippe",Kanel,Matam,Sénégal,2026-07-30 16:21:19.000303
ad2655e1-b3da-4675-b2b6-5dd1ea06814c,ETU10132,Lucas,Benoît,Homme,1999-08-02,00221773514346,courtoisanne@example.org,"chemin Breton
65882 RenaudVille",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:19.000386
2d9fbd39-81dd-487c-af58-14699ec24bbe,ETU10133,Lebreton,Maurice,Masculin,2002-02-18,708330693,charlesguillet@example.net,"18, rue Renault
87887 Guilbert-sur-Mer",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:19.000473
2f2f8db5-e345-469a-9280-c3f6f73f4e9f,ETU10134,Gosselin,Alexandrie,Femme,2007-03-03,776141054,dupontjean@example.org,"76, avenue Rémy Mallet
89960 Sainte Agatheboeuf",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.000564
e4c441a3-9138-422a-9cf9-866f5924a1c8,ETU1000,Charpentier,Lorraine,M,1995-10-09,760169306,henriettemoulin@example.org,"4, chemin de Camus
21558 Sainte Odette",Salémata,Kédougou,Sénégal,2026-07-30 16:21:19.000648
ce7147af-bc4d-4935-bfcc-743851b27e7b,ETU1000,Bousquet,Nath,F,1998-04-29,+221786824505,ogonzalez@example.com,"624, avenue Nicole Dumas
88767 MaillotVille",Salémata,Kédougou,Sénégal,2026-07-30 16:21:19.000860
7a398b37-1275-4977-8111-e6cfc59aedf8,ETU10137,Maillet,Victoire,,2000-09-14,772603797,pierre04@example.net,"41, chemin Renée Giraud
93480 Saint Jeannine-la-Forêt",Ourossogui,Matam,Sénégal,2026-07-30 16:21:19.001081
d0a944f5-e92b-41cf-8155-345b6fec185d,ETU10138,Rodrigues,Alexandre,Homme,1995-08-23,,rossijerome@example.net,"536, rue de Rousseau
73434 Perrin",Touba,Diourbel,Sénégal,2026-07-30 16:21:19.001253
4b372dc6-d772-4a05-8e2f-0d7f13ad18d4,ETU10139,Bègue,Manon,F,2004-02-12,00221772018204,antoinettecohen@example.com,"29, chemin de Cousin
32673 Marques",Meckhe,Thiès,Sénégal,2026-07-30 16:21:19.001424
821232cf-e31c-4be6-929f-94f8fdbdf6ce,ETU1000,Lemonnier,Christine,Homme,1997-10-13,,lorraine73@example.org,"59, avenue Goncalves
40980 Lelièvre",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:19.001586
02246984-ab29-403a-9bdc-7a51002b66b6,ETU1000,Rossi,Jacques,Femme,1995-12-25,702233449,timotheehardy@example.com,"28, chemin Sanchez
52861 GuillonBourg",Gossas,Fatick,Sénégal,2026-07-30 16:21:19.001811
ba8071e3-3c97-415f-9a05-57cc2a005230,ETU10142,Rodrigues,Émile,,2006-04-20,762193426,hgay@example.com,"chemin Roy
20978 Dubois",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.002013
cdc973ea-e756-4a99-986e-f27ce9c0feeb,ETU10143,De Sousa,Anouk,M,2027-07-30,782086097,gabrielle97@example.net,"65, avenue Susanne Berger
23133 Dumont",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.002193
8d40dcc5-c481-4920-8314-cde2b3fdb417,ETU10144,Robin,Alfred,Masculin,2007-11-12,789685772,isabellemorel@example.net,"9, avenue Vincent
91857 Chevallier",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:19.002446
2bf4ea05-2f13-4086-a4da-6f223a93efed,ETU10145,Bigot,Juliette,M,2002-08-22,,eugene49@example.org,"boulevard de Lemaire
34752 Saint Jean",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:19.002664
2db0837f-4821-41ef-af41-0f19404874d7,ETU10146,Toussaint,Rémy,0,2003-10-10,700569935,christinebourdon@example.org,"rue de Charles
40634 Thomasboeuf",Thiès,Thiès,Sénégal,2026-07-30 16:21:19.002912
0a83156b-3811-4070-8ab0-8dc998b5177d,ETU10147,Dijoux,Caroline,M,1996-08-01,+221783839746,isabellerolland@example.org,"rue de Hamon
68750 Blanc",Kébémer,Louga,Sénégal,2026-07-30 16:21:19.003120
db334c29-3193-468c-b0a3-25df9ee49d9b,ETU10148,Maillot,Patrick,0,2001-07-11,788888402,charles71@example.net,"47, rue Dupuy
61920 Sainte Jules-la-Forêt",Vélingara,Kolda,Sénégal,2026-07-30 16:21:19.003351
fdac3e6d-6dac-4a04-a19d-0613deaa8cf7,ETU10149,Ramos,Élise,1,2002-05-18,782123337,bertrandjoseph@example.net,"67, avenue Augustin Raynaud
69392 Laroche",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:19.003596
4cb80c9c-9278-45ed-a017-6852657de5f9,ETU10150,Perrot,Michèle,Femme,2001-11-28,782843399,olivierdeschamps@example.com,"63, rue Laurence Da Silva
85575 Rivière-la-Forêt",Touba,Diourbel,Sénégal,2026-07-30 16:21:19.003853
e6d94dbc-f1f6-48da-ae45-1bcd6dad57c6,ETU10151,Boucher,Clémence,1,2007-01-17,00221779746678,daniel23@example.com,"chemin Pottier
97147 Nicolas-les-Bains",Salémata,Kédougou,Sénégal,2026-07-30 16:21:19.004026
f7d73e22-5d44-43a6-9ce0-7d699abd750b,ETU10152,Bruneau,Paulette,Homme,2007-08-31,+221782083398,eric07@example.com,"97, rue Inès Boyer
45257 Merle-la-Forêt",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:19.004128
00edf824-e65c-4733-be6a-d5386096d88c,ETU10153,Guérin,Alphonse,,2004-06-17,764885283,jeanneremy@example.org,"7, rue de Teixeira
94542 Dubois",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:19.004227
0ac04aa1-c40b-4216-943f-284601ce5202,ETU10154,Bigot,Timothée,Homme,2002-12-28,+221773838676,kbazin@example.com,"8, boulevard de Chevalier
47435 Dijoux-sur-Mer",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.004318
ef946d63-9ea9-420a-972a-e62b62b1c2a8,ETU10155,Roche,Bernard,1,2027-07-30,786308007,nicolashumbert@example.net,"980, boulevard Boutin
42342 Dumas",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:21:19.004408
7b8883b2-5b98-4200-b69d-181cd1240011,ETU10156,Guillou,Alice,1,1997-09-17,,thibaultleroy@example.net,"boulevard Nathalie Dos Santos
12432 Sainte Jean-la-Forêt",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:19.004513
f9b89026-65ff-4ca2-a8b4-5a3e17b6144c,ETU10157,Bonneau,Guy,Masculin,1997-05-18,+221784257704,philippine57@example.net,"38, chemin Gosselin
05541 Saint Charles",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:19.004634
c3ff3da9-89f9-4d3f-9d67-1dc793469063,ETU10158,Briand,Laurence,M,2003-04-20,783869392,wpruvost@example.com,"67, rue Marthe Bourgeois
33335 Chartier",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:19.004770
9f5f81f5-1f9d-4a2f-81dc-b1235b6452d4,ETU10159,Gros,Anastasie,F,2002-05-12,767302837,robertle-goff@example.com,"72, rue de Lesage
72740 Lamydan",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:19.004896
04190545-1d33-486c-b735-2f7bf12882ad,ETU1000,Rémy,Marie,Femme,2005-11-19,00221774935935,huetjosephine@example.net,"39, avenue Anastasie Lévêque
46247 Augernec",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:19.005025
ced33390-782c-4202-9ca6-f08bf4929d62,ETU10161,Reynaud,Dorothée,M,2006-11-03,+221781942308,camille77@example.com,"66, chemin Véronique Leclerc
66398 Lamy",Tivaouane,Thiès,Sénégal,2026-07-30 16:21:19.005166
96e5b469-3564-44e2-a915-108e54efdd0d,ETU10162,Morin,Christophe,1,1998-03-12,+221770492388,pereiralaetitia@example.com,"434, rue Daniel
97480 Poulain-sur-Chartier",Rufisque,Dakar,Sénégal,2026-07-30 16:21:19.005337
b340c946-d431-48c1-a714-003f6b94e413,ETU10163,Weber,Alfred,M,2007-03-04,00221771135833,oliviergodard@example.com,"4, avenue de De Oliveira
16420 Sainte Raymond",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:19.005511
2187a8f7-a697-4de0-b528-50c9a5788597,ETU10164,Briand,Gilles,,2003-10-20,00221779002804,agnes42@example.com,"704, rue Nicolas
84595 Masson",Kanel,Matam,Sénégal,2026-07-30 16:21:19.005675
3453080e-6003-4d2c-bda5-d7eb767526dc,ETU1000,Delattre,Aurore,Masculin,2000-12-09,781477396,mathilde69@example.org,"rue de Coste
12934 Raynaud",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:19.005839
a7afb560-460a-47f1-bcfc-4ed537ec4991,ETU10166,Wagner,Cécile,0,2006-07-30,763456348,christophe98@example.org,"5, chemin Marion
70533 Saint Martine",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:19.005975
f455a0de-7b79-482d-96e7-e832a115e331,ETU10167,Albert,Michèle,Masculin,2002-03-10,785845506,edith24@example.net,"43, rue Hugues Hervé
74889 Sainte Paulineboeuf",Ourossogui,Matam,Sénégal,2026-07-30 16:21:19.006114
2f103a89-03d4-4748-b469-fb541985e049,ETU10168,Garnier,Grégoire,Masculin,1995-12-03,+221777636196,gregoireceline@example.org,"avenue de Allard
02567 Andre",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:19.006240
4ceb8e34-4636-47a7-8616-819325dacabd,ETU10169,Paris,Frédérique,Femme,2004-03-17,781215699,bernardmargaux@example.org,"avenue de Dupuy
75418 Saint Maurice",Touba,Diourbel,Sénégal,2026-07-30 16:21:19.006343
86fb9f94-dd7c-4d52-a9bd-dd780932fe27,ETU10170,Valette,Alex,M,1999-09-28,788615652,audreysimon@example.net,"349, rue de Bourgeois
31988 Lebrundan",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:19.006468
347eacb2-84c6-4ab9-816d-87dc6fea0462,ETU1000,Blanchard,Simone,Femme,2008-02-12,+221776799962,lemonnierjuliette@example.org,"41, rue Frédéric Marques
72235 Gauthier",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:19.006605
2b709cf1-6ad9-471c-a6f1-423704ccd963,ETU10172,Roger,Benjamin,0,2006-09-22,+221773324487,jacqueline14@example.net,"boulevard Gimenez
10604 Jacquet",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:19.006677
6e647f41-a8c0-4f1a-b563-ec808dc6a706,ETU10173,Le Goff,Brigitte,,2006-03-13,+221775953687,gjoly@example.org,"40, boulevard Henriette Morel
63176 Rolland-la-Forêt",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:19.006775
3b5423ac-98ca-4d5d-af57-f9703947d759,ETU10174,Meyer,Manon,M,2027-07-30,+221773532567,bouvierjean@example.com,"30, rue Alexandre
60412 Saint Thomasdan",Thiès,Thiès,Sénégal,2026-07-30 16:21:19.006878
30855e29-aab6-4b14-b21e-fe4811754d23,ETU10175,Marin,Anaïs,Homme,1996-07-23,+221773479028,rmoreau@example.com,"rue de Pierre
97617 Saint Guydan",Kayar,Thiès,Sénégal,2026-07-30 16:21:19.006954
daae6232-cc67-4816-b59b-887510bc5689,ETU10176,Mendès,Stéphanie,0,2002-06-29,773703843,kchevallier@example.net,"895, avenue Lucas Verdier
78354 LenoirVille",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:19.007048
692a8306-8e32-4454-8b59-56e8e66a7af5,ETU10177,Ferreira,David,F,2004-09-17,707729548,aimeeleclerc@example.net,"34, avenue de Le Gall
35766 Nicolas",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:19.007147
6d4591f6-a132-4660-87d5-932255288d71,ETU10178,Laurent,Antoinette,Masculin,1998-05-23,788851315,tessiermatthieu@example.com,"97, boulevard Sabine Leduc
82783 Sainte Célina",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:19.007232
9af52601-9662-47b7-9912-5ba73df39268,ETU10179,Lacroix,Nicole,Homme,2006-01-20,765201373,framos@example.org,"19, chemin Chrétien
93997 Imbert",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:19.007300
a01a50c9-7674-4a10-89b2-ff3ea6605cdc,ETU10180,Alexandre,Dominique,F,1998-06-03,+221771681640,leclercqanastasie@example.org,"rue de Carlier
87995 Ramos-sur-Mer",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:19.007369
f61cbc2b-068b-436f-8b5b-a5bfc279a717,ETU10181,Prévost,Laurent,,2006-06-30,00221771780761,marc77@example.org,"70, rue Lesage
83342 Sainte Élodie",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.007436
4211a4bc-74d9-44c6-b022-d33390bd81af,ETU10182,Lamy,Juliette,F,1999-02-13,+221771236517,alexandrechristelle@example.org,"6, rue Rousset
83228 Sainte CélineVille",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:19.007508
9f1a214f-10af-436c-8aeb-d28787edf6d9,ETU10183,Alexandre,Hortense,0,2007-06-22,787186397,philippemaggie@example.net,"chemin Valentin
91603 François",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:19.007568
8fb7c934-76e4-4bd0-bece-0dc6622683b7,ETU10184,Schneider,Élodie,F,1997-08-20,774590483,louise92@example.org,"81, rue Sophie Guillot
51131 Antoine-la-Forêt",Vélingara,Kolda,Sénégal,2026-07-30 16:21:19.007646
8fd03ec0-a9e5-4888-9055-ddcb7a2a67a3,ETU10185,Lombard,Alix,1,2004-03-07,768392155,bonneaubernard@example.net,"8, boulevard de Laine
76593 Sainte Adélaïde",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:19.007718
0feeaa18-35b8-4aac-b40e-5451e0e1dd2d,ETU10186,Seguin,Marcel,Femme,2000-09-13,761998391,xbarbe@example.org,"88, chemin Dupuy
02973 Boutin",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:19.007805
7fefdadb-d5ac-4160-af39-0635ef48b7bd,ETU10187,Laroche,Marcel,,1999-09-23,,icouturier@example.org,"31, avenue Letellier
46216 Barbier",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:19.007868
82bd251a-1b32-451b-8c06-d04e2dc1dc31,ETU1000,Rousseau,Adrien,0,1995-09-10,788055194,wbailly@example.com,"803, avenue Christiane Arnaud
64888 DuboisVille",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:19.007971
ac407035-354d-4d52-84c4-3cdeeb131830,ETU10189,Giraud,Thierry,Masculin,2000-06-15,+221787235618,olivierchevallier@example.org,"76, avenue de Robin
19275 Monnier",Tivaouane,Thiès,Sénégal,2026-07-30 16:21:19.008070
db2b4f88-0534-452f-ae86-36dfe34f731a,ETU10190,Bertrand,Marine,1,2000-02-29,+221779844442,adelaidemasson@example.org,"239, avenue Geneviève Chrétien
31504 Le Gall",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:19.008171
2b91912d-ee0d-4992-a211-18eb1e38422d,ETU10191,Guichard,Édouard,,2027-07-30,784879061,fouchercatherine@example.net,"boulevard de Gimenez
03959 Leleu",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:19.008234
fff00579-efe6-4cde-9ad1-35efa50bca35,ETU10192,Ribeiro,Margot,Homme,2002-02-05,768129169,bouvierjerome@example.com,"85, rue De Oliveira
50100 Allain",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.008329
3bdd176b-c2c0-41f2-b46b-317b19c70383,ETU10193,Girard,Emmanuelle,,2002-03-14,709842545,xbaudry@example.org,"4, chemin Loiseau
78491 Rousselboeuf",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:19.008416
8595427b-1a7f-41a0-be6f-2a9df34effc0,ETU10194,Vincent,Édith,F,2027-07-30,701026051,idubois@example.net,"471, chemin Xavier Perez
75290 Robin",Linguère,Louga,Sénégal,2026-07-30 16:21:19.008485
db51c42b-d6c4-4114-8368-929cf2c89b8b,ETU10195,Lejeune,William,0,2000-07-14,784215591,lucpages@example.net,"78, rue de Vallet
41671 Sainte Timothée",Salémata,Kédougou,Sénégal,2026-07-30 16:21:19.008554
